"FS PEAK";"FS INT";"SS PEAK";"SS INT";"CD11b FITC";"LIN PE";"FL3 INT";"CD33 PCP55";"CD14 PC7";"CD34 APC";"CD15 EF450";"HLA DR V510";"TIME"
53648;299735;13216;73364;5487,712;-78,00562;1531,2;758,2924;197,9613;139,6434;164,1068;449,1952;215121
147520;916607;66848;417856;1930,759;1701,118;1302,703;11985,67;-1270,77;-34,09579;27775,7;-407,7403;215130
62480;754739;23264;166046;24017,04;397,2658;5504,835;12638,94;36364,34;-579,8048;72,5174;924,4163;215143
73520;462843;100208;524711;2699,832;-91,9584;1375,991;957,101;2499,553;105,3714;158,3821;251,3406;215156
81232;502108;20880;132374;1933,478;-65,51077;1670,735;4527,38;-48,27975;37,79007;7655,405;1198,706;215168
69904;634845;47904;309855;5016,543;282,935;1462,777;2599,948;1530,559;302,2;412,4666;1250,23;215191
64288;347431;13792;68393;6612,582;171,7848;339,7311;1534,769;15,78024;-2,46344;325,7149;291,2535;215193
97104;593172;26112;152291;50826,39;1948,501;-1619,981;15119,65;34483,08;-1384,494;465,7678;1420,868;215217
89392;603097;19280;132471;52816,42;856,9934;418,7676;18290,33;41266,29;-2038,257;124,8851;4585,285;215223
72816;505292;23888;160546;3944,785;512,7446;4520,662;2088,187;-63,32803;616,9905;513,6972;205,6459;215235
116832;720552;30416;177610;6643,414;949,9679;2978,399;11030,77;1486,437;-67,66556;2844,198;2003,243;215238
66368;384666;20864;123156;11962,42;134,4051;3342,552;10148,04;4380,075;-154,3108;477,8977;3334,071;215254
86976;538046;24960;157319;50523,87;1582,393;-2503,469;20707,87;36612,43;-1651,899;429,0966;945,3079;215275
85744;528718;29568;177583;52609,15;2364,037;-3171,642;20853,69;36060,59;-1962,981;707,444;4408,813;215278
83728;485647;9115;51212;12221,41;-690,1439;1518,743;6141,822;-545,725;-122,5974;192,9717;486,4911;215293
124672;890481;43024;298660;2699,47;673,2032;1583,457;32845,41;-3473,161;-97,89282;13872,92;1082,453;215302
58576;369255;26752;171646;38633,77;1466,367;-412,481;9745,605;29786,67;-1473,241;525,1902;760,0408;215320
91024;527295;23584;138721;52671,54;1414,815;-3614,495;14012,63;46540,4;-349,7615;100,4557;1057,932;215324
78016;716772;31488;255474;40445,3;4903,583;17545,75;3785,14;656,4359;1592,393;2671,246;5856,915;215328
88048;504433;18048;101062;26216,15;827,7904;-1355,842;6993,328;20859,66;-913,2654;677,9379;540,6113;215346
83824;601724;23776;159615;41472,33;600,832;1870,406;22623,57;49689,22;-1944,715;341,3978;1470,52;215354
96080;585352;22448;136326;25727,85;1354,465;3963,204;9571,567;48982,26;-1877,854;215,0364;1134,638;215357
109232;611451;57216;312491;40285,14;660,8622;-3577,093;21608,04;-2248,143;1113,904;47396,94;339,7566;215366
79456;512917;23856;161620;72006,73;-1733,452;8206,749;16906,84;50654,06;-2264,282;1150,873;927,8311;215367
108144;702819;61680;379989;36632,62;1416,647;-2271,716;25850,73;-3056,942;491,8589;48359,59;1591,322;215371
54272;309206;7339;40976;1681,43;241,6581;2475,562;1591,439;94,87798;629,0712;153,4911;513,7987;215378
71888;588811;51520;439793;11932,88;640,8876;369,4233;3124,698;5342,391;566,5122;3171,057;515,5929;215400
62096;376396;22928;150136;31453,88;-28,71582;2775,591;12691,26;36354,13;-887,8302;346,8299;1027,279;215401
139584;904626;55056;334992;2737,59;724,5999;2756,663;10377,25;-1302,459;114,4353;20313,21;1520,308;215429
79712;459752;22464;137354;41291,57;2146,927;1769,877;21630,92;58432,93;-1581,305;222,7138;1018,023;215437
81664;465839;29280;172250;36693,05;1149,469;-2947,844;6371,958;23387,59;-971,9333;595,7668;316,0251;215452
84768;523694;17760;121207;24571,42;3756,556;7646,089;15311,29;52027,2;-1387,932;253,6712;7618,487;215470
100800;640096;16880;109913;67840,23;856,7986;-2514,101;10905,58;45347,7;-2255,516;210,4711;1896,175;215474
118208;724574;49936;283431;22222,61;950,3749;-2395,578;12206,76;-191,0733;15,50565;31248,06;1482,219;215476
71792;415796;12860;77126;12610,59;1561,748;-1607,229;9803,453;-757,4801;896,8104;256,5065;1598,77;215479
70992;374485;23440;137153;3813,549;-60,65369;1323,624;1588,406;111,5649;99,27187;251,2336;285,3454;215482
68320;415991;14656;96297;13035,55;1321,99;1075,06;12149,13;2794,359;-243,6344;458,0786;2328,347;215485
87216;587915;26240;175808;18226,87;-107,5464;1115,44;8710,188;11435,57;6,01947;296,09;620,1493;215490
94176;547513;17648;101329;4119,532;1186,95;1270,001;835,6805;-56,80499;51,14734;409,4972;1582,507;215496
81216;501167;19888;126565;32488,46;89,9375;2471,526;11151,54;52636,17;-1976,573;289,5237;1556,357;215497
65744;380619;23248;133884;40686;291,4487;-2590,22;9308,784;18708,29;-170,6872;237,4955;950,1666;215500
94256;537389;20928;125339;24247,56;630,0311;-2126,57;21879,48;-1652,112;315,6385;201,8158;7421,706;215503
87552;554546;26496;163019;26075,21;-136,9813;6136;10242,73;43280,38;-1081,357;531,9604;1776,733;215531
87344;531463;25456;164185;41339,44;2150,905;7,066986;12624,34;49448,07;-1863,6;1175,781;1411,463;215532
48496;283884;25600;159760;73566,62;1028,075;-4486,401;13869,06;32034,01;-1749,463;931,5148;1187,234;215553
88096;488546;18144;94609;4363,172;414,8686;1383,536;2851,368;1166,004;257,5768;407,2175;909,9763;215553
74192;437588;20784;130028;39611,28;1386,127;-250,7505;11331,41;42026,06;-1768,021;238,5315;831,3798;215561
89680;510485;23360;135296;25591,89;750,0069;-707,7256;15429,23;31479,34;-1443,375;440,4911;1365,872;215562
80432;437628;12794;68242;13455,4;-120,3156;288,7887;1479,544;-52,71161;48,56644;383,1723;374,0529;215568
88800;661277;80384;466794;23231,45;721,1606;351,7943;16158,27;-551,4;156,9155;23080,86;1026,116;215580
123328;815839;53440;305286;1943,771;677,2158;964,0018;2252,257;8,935364;155,1802;25199,23;1651,779;215587
85008;506996;26608;159215;52121,78;1337,306;-922,5909;14669,78;29829,7;-1418,161;2499,338;306,2864;215588
106576;656702;25920;167362;70357,61;797,9091;-4725,402;16065,31;39032,75;-2124,23;658,5707;1504,016;215601
86064;488122;28368;165848;14577,99;535,2826;2101,025;10166,92;30059,34;-1294,439;310,833;1193,545;215611
71728;440373;15568;102406;9124,396;-927,9597;3483,095;8516,691;3987,314;-20,04544;259,8115;2655,984;215620
84240;837319;70288;496320;31132,36;1273,972;370,6989;13748,17;24818,87;-1052,565;825,4244;795,9406;215627
104096;732573;22240;145544;47395,34;-356,7056;3100,092;15654,9;54157,38;-1478,027;-167,3185;6040,213;215634
57936;364517;13744;78041;8732,113;16,5542;1415,537;4934,271;6666,688;-65,90381;318,9696;369,084;215648
61472;363501;24016;152831;23107,13;561,0724;468,542;5071,748;5502,962;-256,7167;442,5002;6942,481;215667
108000;723603;21072;135218;2506,146;1285,331;1924,729;20315,01;-2370,688;-12,45908;12467,25;1049,471;215683
108784;665030;24560;156458;63648,81;2837,785;-3075,489;14345,57;46483,22;-2191,647;1464,032;1851,019;215685
78544;472097;35328;199543;3080,214;1421,356;2165,854;1662,42;277,7779;292,0848;446,0026;285,9681;215703
88928;506977;26064;162953;37465,61;854,9154;-1991,929;13282,87;37297,83;-669,4338;606,3448;1580,562;215704
72960;431282;21792;132256;6569,46;8735,455;3000,815;9200,439;12504,76;-249,7755;512,9673;2966,817;215716
91584;558312;19488;123176;54888,07;2403,484;1954,241;19136,75;69680,52;-2984,57;586,2018;674,4111;215726
65248;386191;32240;184609;46756,62;142,7198;238,301;18218,72;29373,89;194,6059;304,5649;2077,714;215728
91744;551535;92864;505865;11568,13;1680,007;690,5033;3136,427;-112,4736;142,5425;3009,635;495,1808;215729
94816;570663;26720;161657;1625,432;-72,25555;2068,71;8213,465;1515,518;-306,672;5148,458;1567,764;215751
72576;434320;40256;238263;33301;2053,059;2409,258;10767,44;39907,93;252,8591;391,166;2576,415;215774
85520;514766;28352;165046;39688,26;567,1212;-1695,031;11524,44;28918;-1398,336;354,3285;863,2174;215782
89728;564162;28256;171640;35139,84;41981,38;-1723,289;6393,093;22546,17;231,3478;425,2679;684,6832;215812
55904;368472;37904;274974;68971,24;1027,198;-3554,952;14284,97;34943,53;-2003,672;861,5895;389,309;215813
102544;610028;20000;120415;34617,59;637,8258;-364,0297;25168,72;28475,89;-1140,128;-350,5646;4924,132;215813
91328;564502;34800;221664;5077,275;1812,917;2460,831;1752,272;0,504425;490,71;544,7153;589,4737;215853
91888;681031;20048;159208;52634,47;701,0711;-1512,313;11546,03;51815,4;-1815,102;279,6069;1419,219;215856
120960;787242;61280;362846;42753,02;186,2711;-1868,888;18444,16;-2041,04;329,0064;26552,89;665,1533;215872
56560;608208;19760;210230;1854,753;586,4974;1384,508;1173,995;153,9034;541,4341;356,3269;428,2718;215879
67456;372278;16384;93787;9587,104;-140,6331;-726,9788;1403,174;81,06961;147,8632;449,4503;110,4783;215881
101392;604795;28160;163124;49797,24;1977,028;-1623,661;14220,71;48901,13;-2121,668;2679,084;2221,501;215902
79104;460855;12257;76637;17121,13;-256,8001;-505,4588;4511,04;-326,4256;36,48666;426,9464;561,5491;215921
78880;683110;23616;251657;63168,51;-3440,988;14044,44;18177,61;50099,3;-2323,773;454,9345;971,0313;215936
75136;461983;21232;128331;49594,68;673,491;-585,2164;14261,03;38452,37;-1138,939;136,6197;816,8175;215943
108832;659758;31008;193780;55219,47;1316,438;-5460,724;16316,74;15938,73;-1349,787;9003,341;622,526;215948
64896;376270;31920;211748;17714,42;260,5478;3431,671;7485,046;17411,98;-468,4442;335,2054;878,8811;215968
68112;398001;21536;120767;1748,287;394,9477;1753,601;2207,461;69,00607;373,7857;202,9926;614,9942;215969
101568;668519;24608;176894;55197,27;3292,404;-2551,268;19469,16;54292,82;-2165,071;137,73;1461,522;215982
95584;569392;19840;124685;59925,58;1495,688;-3396,829;22511,61;60488,37;-1030,05;677,4625;1885,291;215999
50608;441490;26384;203290;62773,46;1085,761;-914,2877;19364,42;54694,61;-1729,054;-6,095795;1927,137;216009
97488;548207;25088;141996;38064,9;1179,373;-2543,483;13584,55;26067,72;-1201,196;2530,273;1054,621;216016
78096;658170;42624;470944;20786,47;875,1078;-60,1459;5949,532;14593,36;-586,5647;342,2155;540,5015;216041
137808;821154;64976;401311;32165,21;-95,6337;275,4168;8143,178;-195,771;1687,81;36172,66;236,1247;216052
84336;478682;87904;515661;11581,08;846,8802;-388,5652;3545,786;-387,3828;2172,696;36524,81;188,4719;216053
31328;260357;23360;61164;2553,63;422,1281;623,1957;1371,219;53,82233;174,4269;470,6937;473,7846;216056
58304;381279;32896;180167;3547,728;751,8718;4474,45;1736,138;237,1085;466,4128;175,8791;720,2385;216065
80112;582653;26976;202878;45405,14;639,7537;-996,2257;10040,76;36345,89;-402,0185;107,9446;1545,486;216069
80144;489143;22048;132503;74178,38;1488,06;-6361,956;21286,08;43350,88;-2551,958;730,2266;1571,574;216099
90176;538883;57760;332873;5045,136;1870,627;-1039,429;1576,328;223,6811;2607,599;39514,1;-31,68631;216100
98432;600199;23120;141333;62571,82;2124,148;-4575,775;15928,02;38731,61;-2087,515;621,1661;818,4942;216110
64768;486465;10935;74531;9399,39;308,116;-383,8758;3043,725;6674,572;-253,7891;328,658;448,9274;216114
72240;484411;52736;263420;1587,075;713,9368;1210,701;2013,643;-83,76511;170,2555;6950,555;-42,78421;216115
70320;410106;39504;237754;51382,29;1007,482;-4171,448;14168,94;38110,06;56,63351;2997,746;857,3571;216127
65888;458691;32896;189141;25019,51;26,94943;-984,5472;6995,174;9585,334;-99,33759;416,1141;656,9384;216160
80688;511366;28464;179391;37617,82;895,8528;173,0445;7370,557;28728,01;-916,3354;323,7701;851,1827;216162
83936;489637;27824;172595;33475,22;532,8022;451,2886;20012,83;31560,64;-1427,426;2185,415;365,8203;216166
87968;533563;22944;147727;47493,37;859,1816;-1659,862;15786,16;50485,02;-2425,784;87,80313;1535,893;216168
82304;480531;25888;149313;79675,5;4624,778;-6085,546;23700,19;43052,24;-1802,645;1914,512;1879,395;216179
50608;316657;20528;110469;2147,615;754,2489;2141,51;1460,707;1,997803;464,839;538,6823;272,4695;216209
68208;417187;9929;58171;1859,511;228,8058;2699,169;1628,326;-16,83771;256,1332;231,4202;486,7084;216211
106528;689543;86064;509946;12172,85;1480,888;1111,366;2151,335;-90,43085;310,9965;810,1649;1114,871;216222
112208;657105;23984;149791;31332,3;992,9432;366,7751;11455,13;38423,55;-836,2177;482,3509;3252,372;216227
108320;698645;36768;211325;2155,747;-29,93961;2882,254;6414,564;-293,5907;314,7522;665,4913;632,9165;216241
72096;419673;22544;130984;53686,64;2700,292;-1942,102;14899,19;47714,21;-2356,757;923,4828;1104,077;216245
69536;391932;27408;162161;54871,25;512,8828;-2058,846;20754,29;40891,12;-2144,649;793,5251;659,6619;216267
90880;514272;23488;128655;29382,45;801,3732;5171,877;15900,67;22130,88;-1107,152;577,4039;4466,214;216267
81808;491202;23152;137855;56823,27;1142,585;-3238,028;15003,26;30282,12;-1149,329;4428,132;842,3734;216272
55424;481079;24768;177588;36091,9;-1838,121;7962,905;5953,323;25168,14;-1262,692;448,6631;597,9794;216282
70448;533985;30192;210598;38802,42;231,6452;5025,393;23072,79;50592,94;-2412,743;703,3994;9529,122;216285
83776;601302;22240;156644;51532,33;594,0162;-790,619;12723,01;38866;-1462,918;192,3664;719,1215;216286
55216;284667;60752;290574;18871,03;3619,699;6927,76;7987,09;-71,79114;45305,25;3438,361;2112,814;216287
79760;574014;19424;144566;159311,3;2062,314;-18442,86;52318,08;30263,63;-3786,098;3602,11;650,4604;216291
96272;621485;61632;391560;56861,68;1241,307;-6969,562;36420,58;-3657,618;2108,856;61706,1;1476,828;216301
118736;761484;74272;492795;29836,87;-262,3972;-271,3474;12619,57;-1344,473;2318,82;28968,94;-399,7149;216302
91440;538943;20384;121093;48445,46;1346,822;-821,6375;14620,88;48402,9;-2116,474;443,9458;7698,773;216307
62352;348377;17600;101739;1688,649;191,0797;1708,453;8078,274;-789,5184;374,4187;430,1428;612,1903;216324
82544;475844;20928;134010;39777,63;483,9927;-1686,249;11197,53;32723,39;-1441,838;393,0825;473,2233;216328
91024;545114;25072;148543;19907,8;584,6281;1832,477;6399,057;40558,87;-1644,167;34,28513;597,856;216343
78832;461679;18176;108718;21791,38;695,0227;-830,9996;8611,623;6152,789;482,6646;1175,344;476,1947;216343
50096;306925;30048;190009;18338,09;274,7868;2285,769;5882,407;11949,52;-201,3225;408,285;526,7939;216355
94480;756274;17648;191251;11707,48;863,5116;-1043,285;3946,407;5139,43;150,2954;373,8606;586,7411;216357
102864;636423;43264;256657;5087,407;962,6638;-80,08148;1647,826;-96,01398;6889,854;24446,57;274,5422;216362
100256;573907;20048;115921;45089,41;1504,898;-5070,587;15223,23;16156,52;-509,0827;446,8164;673,5394;216364
66944;428533;20192;126830;45245,69;2810,575;-4213,941;14981,14;34253,74;-1640,622;940,1761;534,5309;216373
109152;623881;26080;151802;23731,06;1381,492;2017,892;8757,585;23211,72;-462,2537;261,2951;2658,791;216376
109872;763771;25712;197162;39196,01;3356,459;-4150,73;14193,51;32231,28;-1802,385;617,0856;872,1559;216382
57984;331141;20720;116388;2649,673;613,1871;1491,796;2634,116;823,6522;297,3913;396,1093;414,3093;216388
86288;498009;7394;42536;1800,706;633,9927;-43,61746;1136,352;1120,382;362,0186;144,9324;422,7712;216390
83696;565368;27584;175850;84620,5;-1167,57;3818,442;30434,21;41160,07;-2231,021;567,6779;472,9154;216400
80912;498986;48272;276649;20940,14;749,8589;-1226,974;11251,63;-1050,848;447,6069;40690,12;95,75949;216401
118240;734811;58000;341709;2008,593;1034,294;230,3143;4342,544;-510,044;301,0778;25719,51;442,5439;216401
113424;723662;71776;401235;15736,38;1322,544;-1900,89;12646,49;-1414,148;-19,20261;32017,97;23,7673;216406
100864;610243;32032;183318;73915,44;1274,657;-5863,412;15857,54;43017,41;-325,5357;1003,775;1002,203;216414
94560;546767;36176;199398;16738,27;417,106;-51,57867;4536,121;6186,703;-220,9629;2394,517;704,9723;216418
118640;740296;41072;244970;22542,2;1054,537;-1033,307;24542,57;-2147,058;2938,14;55920,25;383,9104;216420
83664;513477;24096;156002;54255,78;155,5341;4356,734;21999,58;65746,34;-2440,994;414,3076;1643,915;216425
84784;630545;28400;197082;37939,14;6156,558;9306,52;16802,63;57299,89;346,6365;230,9729;2670,656;216431
57248;340114;20544;124823;64303,59;946,3131;-3532,684;25407,8;31935,69;-1866,885;-60,18149;2464,104;216444
74912;433552;19600;115070;67533,05;273,7921;-4675,828;24796,26;40656,45;-1748,467;520,5664;1574,983;216449
93152;710676;43824;252265;8696,189;287,7055;77,24631;19892,49;-1789,969;-1,417847;-74,56149;2609,351;216461
88256;497394;26208;162267;51603,82;1044,846;-3135,795;11530,18;24735,76;-1081,361;708,5765;1237,585;216461
89392;504738;24128;142495;31633,51;1415,182;-1333,212;8607,153;35678,86;-1706,462;566,4854;1373,624;216464
81968;500568;27488;163718;1713,926;-310,8532;3013,776;6404,38;-76,35782;149,1113;6790,739;2253,453;216475
83968;489887;20928;126292;39424,27;2632,344;-1184,295;15383,72;39631,96;-1446,024;93,22609;2059,26;216480
32752;239090;31264;225191;35973,21;1549,036;1340,759;11413,48;30816,46;-1145,003;1110,073;982,0353;216481
68320;401520;18048;109598;68928,02;2252,387;-5101,742;19258,54;47874,7;-1747,524;367,8666;1358,459;216485
92112;519079;19344;107051;5151,979;278,6674;1461,629;3085,148;2315,631;1,042542;-25,3779;2933,493;216505
91648;605652;85920;526573;3028,088;1267,558;-362,1346;2044,875;-102,0313;2650,91;40276,05;318,0149;216505
75424;459461;16768;108851;60141,32;563,735;-2676,796;18219,8;36661,84;-1738,49;330,4711;998,9243;216511
75632;455804;23504;141324;44606,43;1028,716;-1664,469;15773,47;13576,72;15,9274;210,9618;7658,486;216515
117056;704121;40368;231352;33587,89;-187,8464;2743,215;13987,15;44038,51;-2226,992;626,5385;6186,963;216536
77520;457785;28272;172051;46036,95;2042,576;-3900,45;20277,34;33896,41;-1636,358;477,1032;1230,976;216540
57184;406321;17536;124315;18558,25;1981,534;4508,897;10440,36;10863,9;-491,9038;116,6407;5360,736;216557
84896;591796;78160;511779;22426,83;2659,848;-4081,611;18034,8;-1919,748;1538,876;47432,39;1159,187;216558
68144;411447;18864;115605;7802,264;841,995;3807;8299,7;-209,9544;471,309;250,8876;1205,225;216587
99840;582193;42976;302287;56330,05;1080,306;-5744,723;13287,04;31096,99;-1878,904;533,692;281,078;216608
77808;456309;25280;148145;36448,5;1006,634;-497,4518;9773,457;31107,61;-1189,842;428,5377;4945,92;216617
60864;483689;42976;295033;49476,63;-565,351;3830,332;18013,12;25283,51;-1097,168;1010,076;737,1328;216617
58112;309983;17392;84072;2022,924;-33,07132;716,6979;1121,017;500,0699;150,3137;117,8655;612,0718;216628
80496;486047;64112;332786;2487,695;208,3286;3331,124;1394,042;-30,09891;583,7528;422,5185;562,814;216633
34016;303369;29440;200950;26369,27;4939,778;9763,766;3715,086;1852,719;3642,902;758,7874;3484,433;216668
78736;534293;17616;116113;42950,55;1004,104;-2793,016;13768,11;28813,75;-1049,003;582,6602;870,6456;216670
98544;542022;14544;82453;2667,125;174,2722;1479,86;2032,753;130,076;118,3641;-37,0325;1585,802;216677
60784;409568;26912;162257;8331,293;112,1678;592,8381;3253,769;2582,241;59,23102;621,4072;404,1508;216690
89328;504308;26000;155855;61798,72;1006,533;-4978,111;18277,47;37502,82;-2109,552;529,8678;1496,639;216708
84448;777073;30640;227411;28592,11;448,0954;3283,419;10912,13;47522,77;-1480,908;303,7279;680,4841;216717
95808;637540;25824;180524;29558,42;1787,265;2178,243;16266,36;33287,77;-492,3971;3320,699;2365,715;216729
73600;550005;40560;322862;15543,52;477,3497;-27,55066;6512,703;2330,883;-232,8731;2635,455;204,1851;216733
